Afternoon_Ride.tcx
Stats from Strava
Time moving,3890
distance moved,18047
max speed,41760

Date,Time,Latitude,Longitude,Altitude
30/06/2016,16:42:37,51.414917,-0.200744,17.6
30/06/2016,16:42:38,51.414938,-0.200672,17.7
30/06/2016,16:42:39,51.414959,-0.200584,17.8
30/06/2016,16:42:40,51.414987,-0.200491,17.9
30/06/2016,16:42:41,51.415016,-0.20039,18
30/06/2016,16:42:42,51.415049,-0.20028,18.2
30/06/2016,16:42:43,51.415079,-0.200172,18.3
30/06/2016,16:42:44,51.415109,-0.200058,18.4
30/06/2016,16:42:45,51.415142,-0.199936,18.6
30/06/2016,16:42:46,51.415174,-0.199813,18.7
30/06/2016,16:42:47,51.415215,-0.199691,18.9
30/06/2016,16:42:48,51.415251,-0.199565,19
30/06/2016,16:42:49,51.415285,-0.199433,19
30/06/2016,16:42:50,51.415321,-0.199298,19
30/06/2016,16:42:51,51.41535,-0.199157,19
30/06/2016,16:42:52,51.415377,-0.199016,19
30/06/2016,16:42:53,51.415397,-0.198874,19
30/06/2016,16:42:54,51.415413,-0.198739,19
30/06/2016,16:42:55,51.415416,-0.198605,19
30/06/2016,16:42:56,51.41542,-0.198462,19
30/06/2016,16:42:57,51.415412,-0.198325,19
30/06/2016,16:42:58,51.415405,-0.198181,19
30/06/2016,16:42:59,51.415391,-0.198031,19
30/06/2016,16:43:00,51.415376,-0.197879,19
30/06/2016,16:43:01,51.415363,-0.197725,19
30/06/2016,16:43:02,51.415354,-0.19758,19
30/06/2016,16:43:03,51.415351,-0.197438,19
30/06/2016,16:43:04,51.415346,-0.197295,19
30/06/2016,16:43:05,51.41534,-0.197158,19
30/06/2016,16:43:06,51.415337,-0.197011,19
30/06/2016,16:43:07,51.415339,-0.196871,19
30/06/2016,16:43:08,51.415339,-0.196715,19
30/06/2016,16:43:09,51.415346,-0.196568,18.9
30/06/2016,16:43:10,51.41536,-0.196422,18.9
30/06/2016,16:43:11,51.41537,-0.196281,18.9
30/06/2016,16:43:12,51.415381,-0.19614,18.8
30/06/2016,16:43:13,51.415392,-0.196005,18.7
30/06/2016,16:43:14,51.415405,-0.195884,18.5
30/06/2016,16:43:15,51.415424,-0.195745,18.4
30/06/2016,16:43:16,51.415439,-0.195607,18.2
30/06/2016,16:43:17,51.415452,-0.195466,18
30/06/2016,16:43:18,51.415465,-0.195338,17.8
30/06/2016,16:43:19,51.415473,-0.195213,17.5
30/06/2016,16:43:20,51.41548,-0.195093,17.2
30/06/2016,16:43:21,51.415493,-0.194967,16.9
30/06/2016,16:43:22,51.415506,-0.194842,16.6
30/06/2016,16:43:23,51.415514,-0.194722,16.3
30/06/2016,16:43:24,51.41552,-0.194585,16
30/06/2016,16:43:25,51.415533,-0.194473,16.1
30/06/2016,16:43:26,51.415549,-0.194338,16.2
30/06/2016,16:43:27,51.415558,-0.194212,16.4
30/06/2016,16:43:28,51.415566,-0.19409,16.5
30/06/2016,16:43:29,51.415578,-0.193966,16.6
30/06/2016,16:43:30,51.415589,-0.193843,16.7
30/06/2016,16:43:31,51.415591,-0.193733,16.8
30/06/2016,16:43:32,51.415596,-0.193619,16.9
30/06/2016,16:43:33,51.415603,-0.193493,17.1
30/06/2016,16:43:34,51.41561,-0.193382,17.2
30/06/2016,16:43:35,51.415614,-0.193269,17.3
30/06/2016,16:43:36,51.415622,-0.193158,17.5
30/06/2016,16:43:37,51.415633,-0.193068,17.6
30/06/2016,16:43:38,51.41564,-0.192986,17.6
30/06/2016,16:43:39,51.415643,-0.192918,17.7
30/06/2016,16:43:40,51.415649,-0.19282,17.6
30/06/2016,16:43:48,51.415655,-0.192776,17.6
30/06/2016,16:43:50,51.415677,-0.192741,17.5
30/06/2016,16:43:52,51.415669,-0.192694,17.5
30/06/2016,16:44:03,51.415666,-0.192624,17.5
30/06/2016,16:44:05,51.415673,-0.192531,17.4
30/06/2016,16:44:06,51.415671,-0.192465,17.3
30/06/2016,16:44:07,51.415673,-0.192392,17.3
30/06/2016,16:44:08,51.415671,-0.192309,17.2
30/06/2016,16:44:09,51.415669,-0.192223,17.1
30/06/2016,16:44:10,51.415668,-0.192135,17
30/06/2016,16:44:11,51.415669,-0.19205,16.9
30/06/2016,16:44:12,51.415669,-0.191965,16.8
30/06/2016,16:44:13,51.415671,-0.191883,16.6
30/06/2016,16:44:14,51.415671,-0.1918,16.4
30/06/2016,16:44:15,51.415671,-0.191724,16.3
30/06/2016,16:44:16,51.415671,-0.191648,16.1
30/06/2016,16:44:17,51.415669,-0.191565,15.9
30/06/2016,16:44:18,51.415666,-0.191485,15.8
30/06/2016,16:44:19,51.415669,-0.191412,15.6
30/06/2016,16:44:20,51.415668,-0.191328,15.5
30/06/2016,16:44:21,51.415673,-0.191233,15.3
30/06/2016,16:44:22,51.415674,-0.191143,15.4
30/06/2016,16:44:23,51.415679,-0.191045,15.5
30/06/2016,16:44:24,51.415686,-0.190947,15.6
30/06/2016,16:44:25,51.415692,-0.19085,15.7
30/06/2016,16:44:26,51.415697,-0.190758,15.7
30/06/2016,16:44:27,51.4157,-0.19067,15.8
30/06/2016,16:44:28,51.415699,-0.190583,15.9
30/06/2016,16:44:29,51.4157,-0.190497,15.9
30/06/2016,16:44:30,51.415702,-0.190414,16
30/06/2016,16:44:31,51.415714,-0.190331,16.1
30/06/2016,16:44:32,51.415723,-0.190234,16.3
30/06/2016,16:44:33,51.415733,-0.190131,16.4
30/06/2016,16:44:34,51.415742,-0.190024,16.6
30/06/2016,16:44:35,51.415748,-0.189916,16.7
30/06/2016,16:44:36,51.415752,-0.18981,16.9
30/06/2016,16:44:37,51.415756,-0.189705,17
30/06/2016,16:44:38,51.415765,-0.1896,17.1
30/06/2016,16:44:39,51.415769,-0.189497,17.1
30/06/2016,16:44:40,51.415773,-0.189402,17
30/06/2016,16:44:41,51.415778,-0.189301,16.9
30/06/2016,16:44:42,51.415783,-0.189197,16.9
30/06/2016,16:44:43,51.415789,-0.189091,16.8
30/06/2016,16:44:44,51.415793,-0.188988,16.7
30/06/2016,16:44:45,51.415806,-0.188879,16.6
30/06/2016,16:44:46,51.415815,-0.188796,16.6
30/06/2016,16:44:47,51.415822,-0.188724,16.5
30/06/2016,16:44:48,51.415826,-0.188664,16.5
30/06/2016,16:44:49,51.415834,-0.188602,16.5
30/06/2016,16:44:50,51.415839,-0.188548,16.5
30/06/2016,16:44:51,51.415847,-0.188482,16.5
30/06/2016,16:44:52,51.415852,-0.188418,16.5
30/06/2016,16:44:53,51.415852,-0.18835,16.5
30/06/2016,16:44:54,51.415856,-0.188275,16.5
30/06/2016,16:44:55,51.415872,-0.188192,16.5
30/06/2016,16:44:56,51.415875,-0.188115,16.5
30/06/2016,16:44:57,51.415882,-0.188037,16.5
30/06/2016,16:44:58,51.415887,-0.187967,16.6
30/06/2016,16:44:59,51.41589,-0.187909,16.6
30/06/2016,16:45:01,51.415906,-0.187849,16.6
30/06/2016,16:45:03,51.415923,-0.187815,16.6
30/06/2016,16:45:04,51.415937,-0.187773,16.6
30/06/2016,16:45:05,51.415939,-0.187725,16.6
30/06/2016,16:45:07,51.415949,-0.187663,16.6
30/06/2016,16:45:09,51.415943,-0.187607,16.6
30/06/2016,16:45:11,51.415948,-0.187533,16.6
30/06/2016,16:45:12,51.415958,-0.187468,16.6
30/06/2016,16:45:13,51.415966,-0.187383,16.7
30/06/2016,16:45:14,51.415979,-0.187287,16.7
30/06/2016,16:45:15,51.415991,-0.187184,16.7
30/06/2016,16:45:16,51.416002,-0.187068,16.7
30/06/2016,16:45:17,51.416007,-0.186946,16.6
30/06/2016,16:45:18,51.416016,-0.186824,16.5
30/06/2016,16:45:19,51.416017,-0.186692,16.4
30/06/2016,16:45:20,51.416028,-0.186557,16.3
30/06/2016,16:45:21,51.416037,-0.186422,16.2
30/06/2016,16:45:22,51.416044,-0.186287,16
30/06/2016,16:45:23,51.416055,-0.186149,16
30/06/2016,16:45:24,51.416061,-0.186014,16
30/06/2016,16:45:25,51.416066,-0.185876,16
30/06/2016,16:45:26,51.416067,-0.185738,16
30/06/2016,16:45:27,51.416071,-0.185599,16
30/06/2016,16:45:28,51.416079,-0.185457,16
30/06/2016,16:45:29,51.416089,-0.185318,16
30/06/2016,16:45:30,51.416101,-0.185187,16
30/06/2016,16:45:31,51.416113,-0.185048,16
30/06/2016,16:45:32,51.416125,-0.184919,16
30/06/2016,16:45:33,51.416143,-0.184783,16
30/06/2016,16:45:34,51.416154,-0.18465,16
30/06/2016,16:45:35,51.416161,-0.184517,16
30/06/2016,16:45:36,51.41617,-0.184392,16
30/06/2016,16:45:37,51.416182,-0.184261,16
30/06/2016,16:45:38,51.41619,-0.184128,16
30/06/2016,16:45:39,51.4162,-0.183993,16
30/06/2016,16:45:40,51.416208,-0.183846,16
30/06/2016,16:45:41,51.41622,-0.183705,16.1
30/06/2016,16:45:42,51.416224,-0.183564,16.2
30/06/2016,16:45:43,51.416227,-0.183414,16.4
30/06/2016,16:45:44,51.416231,-0.183261,16.6
30/06/2016,16:45:45,51.416234,-0.183115,16.8
30/06/2016,16:45:46,51.416238,-0.182968,16.9
30/06/2016,16:45:47,51.41625,-0.182805,17
30/06/2016,16:45:48,51.416255,-0.182655,17
30/06/2016,16:45:49,51.416268,-0.182504,17
30/06/2016,16:45:50,51.416278,-0.182355,17
30/06/2016,16:45:51,51.416291,-0.182203,16.9
30/06/2016,16:45:52,51.416305,-0.182055,16.9
30/06/2016,16:45:53,51.416329,-0.181914,17
30/06/2016,16:45:54,51.416357,-0.181776,17
30/06/2016,16:45:55,51.416392,-0.181631,16.9
30/06/2016,16:45:56,51.416425,-0.181484,16.8
30/06/2016,16:45:57,51.416459,-0.18134,16.7
30/06/2016,16:45:58,51.416495,-0.181202,16.5
30/06/2016,16:45:59,51.416524,-0.18106,16.2
30/06/2016,16:46:00,51.416552,-0.18092,15.9
30/06/2016,16:46:01,51.416578,-0.180789,15.7
30/06/2016,16:46:02,51.416603,-0.18066,15.5
30/06/2016,16:46:03,51.416628,-0.180538,15.3
30/06/2016,16:46:04,51.416654,-0.180424,15.1
30/06/2016,16:46:05,51.416685,-0.180301,14.9
30/06/2016,16:46:06,51.416718,-0.180193,14.8
30/06/2016,16:46:07,51.416753,-0.180102,14.7
30/06/2016,16:46:08,51.416781,-0.180042,14.6
30/06/2016,16:46:09,51.416807,-0.179997,14.5
30/06/2016,16:46:10,51.416834,-0.179952,14.4
30/06/2016,16:46:11,51.416861,-0.179903,14.4
30/06/2016,16:46:12,51.416879,-0.179869,14.3
30/06/2016,16:46:14,51.416903,-0.179824,14.3
30/06/2016,16:46:16,51.416924,-0.179785,14.2
30/06/2016,16:46:18,51.416958,-0.179732,14.2
30/06/2016,16:46:20,51.416991,-0.179656,14.2
30/06/2016,16:46:21,51.417008,-0.179618,14.1
30/06/2016,16:46:22,51.417021,-0.179567,14.1
30/06/2016,16:46:23,51.417022,-0.179503,14.1
30/06/2016,16:46:24,51.417003,-0.179436,14.2
30/06/2016,16:46:25,51.416969,-0.179366,14.2
30/06/2016,16:46:26,51.416933,-0.1793,14.3
30/06/2016,16:46:27,51.416891,-0.179237,14.4
30/06/2016,16:46:28,51.416845,-0.179169,14.4
30/06/2016,16:46:29,51.416798,-0.179097,14.5
30/06/2016,16:46:30,51.416757,-0.179015,14.5
30/06/2016,16:46:31,51.416722,-0.178917,14.5
30/06/2016,16:46:32,51.416699,-0.178814,14.5
30/06/2016,16:46:33,51.416687,-0.178704,14.5
30/06/2016,16:46:34,51.416676,-0.178602,14.4
30/06/2016,16:46:35,51.416661,-0.178499,14.4
30/06/2016,16:46:36,51.416639,-0.178405,14.3
30/06/2016,16:46:37,51.416603,-0.178311,14.2
30/06/2016,16:46:38,51.416559,-0.178231,14.1
30/06/2016,16:46:39,51.416508,-0.178157,13.9
30/06/2016,16:46:40,51.416453,-0.178098,13.8
30/06/2016,16:46:41,51.416394,-0.178061,13.6
30/06/2016,16:46:42,51.416331,-0.178044,13.5
30/06/2016,16:46:43,51.41627,-0.178042,13.3
30/06/2016,16:46:44,51.416218,-0.178044,13.3
30/06/2016,16:46:45,51.416182,-0.178056,13.4
30/06/2016,16:46:47,51.416135,-0.178056,13.5
30/06/2016,16:46:48,51.416101,-0.178059,13.6
30/06/2016,16:46:49,51.416062,-0.178067,13.6
30/06/2016,16:46:50,51.41602,-0.178079,13.7
30/06/2016,16:46:51,51.415973,-0.178078,13.8
30/06/2016,16:46:52,51.415925,-0.178084,13.9
30/06/2016,16:46:53,51.415869,-0.178094,14
30/06/2016,16:46:54,51.415808,-0.178108,14.1
30/06/2016,16:46:55,51.415745,-0.178127,14.3
30/06/2016,16:46:56,51.415684,-0.178142,14.4
30/06/2016,16:46:57,51.415623,-0.178147,14.5
30/06/2016,16:46:58,51.415576,-0.178153,14.6
30/06/2016,16:46:59,51.415541,-0.178154,14.7
30/06/2016,16:47:00,51.415512,-0.178166,14.7
30/06/2016,16:47:02,51.415461,-0.178176,14.9
30/06/2016,16:47:03,51.415429,-0.178183,14.9
30/06/2016,16:47:04,51.41539,-0.178194,15
30/06/2016,16:47:05,51.415344,-0.178209,14.9
30/06/2016,16:47:06,51.41529,-0.178218,14.9
30/06/2016,16:47:07,51.415241,-0.178235,14.9
30/06/2016,16:47:08,51.415185,-0.178256,14.8
30/06/2016,16:47:09,51.41513,-0.17828,14.8
30/06/2016,16:47:10,51.415077,-0.178301,14.8
30/06/2016,16:47:11,51.415029,-0.178322,14.8
30/06/2016,16:47:12,51.414981,-0.178345,14.8
30/06/2016,16:47:13,51.414934,-0.178367,14.7
30/06/2016,16:47:14,51.41489,-0.178389,14.7
30/06/2016,16:47:15,51.414847,-0.17841,14.7
30/06/2016,16:47:16,51.414803,-0.178436,14.7
30/06/2016,16:47:17,51.414761,-0.178472,14.7
30/06/2016,16:47:18,51.414718,-0.178502,14.7
30/06/2016,16:47:19,51.414686,-0.178527,14.7
30/06/2016,16:47:21,51.414643,-0.178548,14.6
30/06/2016,16:47:28,51.414606,-0.178553,14.6
30/06/2016,16:47:30,51.414586,-0.178523,14.5
30/06/2016,16:47:32,51.414562,-0.178491,14.4
30/06/2016,16:47:34,51.414532,-0.178457,14.2
30/06/2016,16:47:36,51.414507,-0.178431,14.2
30/06/2016,17:05:34,51.41379,-0.177485,14
30/06/2016,17:05:35,51.413704,-0.177526,14
30/06/2016,17:05:44,51.413741,-0.177509,14
30/06/2016,17:05:46,51.41381,-0.177543,13.9
30/06/2016,17:05:47,51.413858,-0.17756,13.9
30/06/2016,17:05:48,51.413901,-0.177592,13.8
30/06/2016,17:05:49,51.413947,-0.177617,13.8
30/06/2016,17:05:50,51.413959,-0.177656,13.7
30/06/2016,17:05:52,51.413992,-0.177731,13.7
30/06/2016,17:05:53,51.413974,-0.177766,13.7
30/06/2016,17:05:54,51.413992,-0.177806,13.7
30/06/2016,17:05:55,51.414008,-0.177867,13.7
30/06/2016,17:05:56,51.414048,-0.177909,13.6
30/06/2016,17:05:57,51.414102,-0.177952,13.6
30/06/2016,17:05:58,51.414147,-0.177989,13.6
30/06/2016,17:05:59,51.414187,-0.178025,13.6
30/06/2016,17:06:00,51.41422,-0.178081,13.6
30/06/2016,17:06:01,51.41426,-0.178161,13.6
30/06/2016,17:06:02,51.414291,-0.17823,13.7
30/06/2016,17:06:03,51.414321,-0.178316,13.8
30/06/2016,17:06:04,51.414334,-0.178375,13.9
30/06/2016,17:06:05,51.414346,-0.178432,14
30/06/2016,17:06:07,51.414361,-0.178494,14.1
30/06/2016,17:06:37,51.414371,-0.178561,14.2
30/06/2016,17:06:38,51.414375,-0.178613,14.3
30/06/2016,17:06:39,51.414383,-0.178678,14.4
30/06/2016,17:06:40,51.41439,-0.178765,14.5
30/06/2016,17:06:41,51.414397,-0.178859,14.7
30/06/2016,17:06:42,51.4144,-0.178966,14.8
30/06/2016,17:06:43,51.414401,-0.179083,14.9
30/06/2016,17:06:44,51.414399,-0.179209,15
30/06/2016,17:06:45,51.414395,-0.179336,15.1
30/06/2016,17:06:46,51.414391,-0.179461,15.2
30/06/2016,17:06:47,51.414381,-0.179583,15.3
30/06/2016,17:06:48,51.414371,-0.179711,15.5
30/06/2016,17:06:49,51.414352,-0.179842,15.6
30/06/2016,17:06:50,51.414332,-0.179974,15.8
30/06/2016,17:06:51,51.414313,-0.180102,16.1
30/06/2016,17:06:52,51.414298,-0.180223,16.3
30/06/2016,17:06:53,51.414291,-0.180337,16.5
30/06/2016,17:06:54,51.414268,-0.180469,16.7
30/06/2016,17:06:55,51.414246,-0.180593,16.9
30/06/2016,17:06:56,51.414221,-0.180716,17.1
30/06/2016,17:06:57,51.414208,-0.180823,17.3
30/06/2016,17:06:58,51.414195,-0.180918,17.4
30/06/2016,17:06:59,51.414188,-0.181024,17.6
30/06/2016,17:07:00,51.414175,-0.181144,17.8
30/06/2016,17:07:01,51.414158,-0.18126,18
30/06/2016,17:07:02,51.414143,-0.181383,17.8
30/06/2016,17:07:03,51.414134,-0.181501,17.6
30/06/2016,17:07:04,51.414128,-0.181611,17.4
30/06/2016,17:07:05,51.414109,-0.181712,17.2
30/06/2016,17:07:06,51.414097,-0.181836,17
30/06/2016,17:07:07,51.414081,-0.181959,16.8
30/06/2016,17:07:08,51.414067,-0.182077,16.6
30/06/2016,17:07:09,51.414062,-0.182199,16.5
30/06/2016,17:07:10,51.414021,-0.182326,16.4
30/06/2016,17:07:11,51.413984,-0.182444,16.3
30/06/2016,17:07:12,51.413939,-0.182567,16.2
30/06/2016,17:07:13,51.4139,-0.182673,16.1
30/06/2016,17:07:14,51.413864,-0.18279,16
30/06/2016,17:07:15,51.413848,-0.182914,15.9
30/06/2016,17:07:16,51.413845,-0.183035,16
30/06/2016,17:07:17,51.413863,-0.18317,16.2
30/06/2016,17:07:18,51.413868,-0.183317,16.3
30/06/2016,17:07:19,51.413872,-0.183448,16.5
30/06/2016,17:07:20,51.413866,-0.183594,16.7
30/06/2016,17:07:21,51.413854,-0.183721,16.8
30/06/2016,17:07:22,51.41386,-0.183865,16.9
30/06/2016,17:07:23,51.413838,-0.183983,16.9
30/06/2016,17:07:24,51.413828,-0.18411,16.9
30/06/2016,17:07:25,51.413818,-0.184253,17
30/06/2016,17:07:26,51.413804,-0.18438,17
30/06/2016,17:07:27,51.413785,-0.184507,17
30/06/2016,17:07:28,51.413774,-0.184631,17
30/06/2016,17:07:29,51.413767,-0.184756,17
30/06/2016,17:07:30,51.413739,-0.18489,17
30/06/2016,17:07:31,51.413743,-0.185024,17
30/06/2016,17:07:32,51.413717,-0.185148,17
30/06/2016,17:07:33,51.413693,-0.185274,17
30/06/2016,17:07:34,51.413676,-0.185393,17
30/06/2016,17:07:35,51.413669,-0.185521,17
30/06/2016,17:07:36,51.413636,-0.185641,17
30/06/2016,17:07:37,51.41361,-0.185761,17
30/06/2016,17:07:38,51.413598,-0.185882,17
30/06/2016,17:07:39,51.413583,-0.185999,17
30/06/2016,17:07:40,51.413562,-0.186111,17
30/06/2016,17:07:41,51.413542,-0.186226,17
30/06/2016,17:07:42,51.413527,-0.186353,17
30/06/2016,17:07:43,51.413518,-0.18647,17.1
30/06/2016,17:07:44,51.413501,-0.18659,17.1
30/06/2016,17:07:45,51.413494,-0.186705,17.2
30/06/2016,17:07:46,51.413481,-0.186819,17.2
30/06/2016,17:07:47,51.413458,-0.186932,17.3
30/06/2016,17:07:48,51.413434,-0.18705,17.4
30/06/2016,17:07:49,51.413416,-0.187159,17.4
30/06/2016,17:07:50,51.413406,-0.187274,17.4
30/06/2016,17:07:51,51.413391,-0.187391,17.4
30/06/2016,17:07:52,51.413373,-0.187509,17.5
30/06/2016,17:07:53,51.413352,-0.18763,17.5
30/06/2016,17:07:54,51.413338,-0.187746,17.5
30/06/2016,17:07:55,51.413325,-0.187853,17.5
30/06/2016,17:07:56,51.413314,-0.187956,17.5
30/06/2016,17:07:57,51.413293,-0.188071,17.4
30/06/2016,17:07:58,51.413287,-0.18818,17.2
30/06/2016,17:07:59,51.41327,-0.18829,17.1
30/06/2016,17:08:00,51.413244,-0.188406,17
30/06/2016,17:08:01,51.413231,-0.188519,16.9
30/06/2016,17:08:02,51.413211,-0.188641,16.8
30/06/2016,17:08:03,51.413193,-0.188764,16.7
30/06/2016,17:08:04,51.41317,-0.188887,16.6
30/06/2016,17:08:05,51.413159,-0.189011,16.6
30/06/2016,17:08:06,51.413142,-0.189141,16.6
30/06/2016,17:08:07,51.413116,-0.189263,16.6
30/06/2016,17:08:08,51.413099,-0.189381,16.6
30/06/2016,17:08:09,51.413072,-0.189497,16.6
30/06/2016,17:08:10,51.413045,-0.189621,16.7
30/06/2016,17:08:11,51.413019,-0.189728,16.8
30/06/2016,17:08:12,51.412999,-0.189832,16.8
30/06/2016,17:08:13,51.41298,-0.189936,16.8
30/06/2016,17:08:14,51.412961,-0.190037,16.9
30/06/2016,17:08:15,51.412944,-0.190139,16.9
30/06/2016,17:08:16,51.412926,-0.19025,17
30/06/2016,17:08:17,51.412909,-0.190366,17
30/06/2016,17:08:18,51.412889,-0.190482,17
30/06/2016,17:08:19,51.412869,-0.1906,17
30/06/2016,17:08:20,51.412857,-0.190717,17
30/06/2016,17:08:21,51.41282,-0.190841,17
30/06/2016,17:08:22,51.412808,-0.190964,17
30/06/2016,17:08:23,51.412808,-0.191072,17
30/06/2016,17:08:24,51.412798,-0.191177,17
30/06/2016,17:08:25,51.412781,-0.191297,16.9
30/06/2016,17:08:26,51.412776,-0.191408,16.8
30/06/2016,17:08:27,51.41276,-0.191516,16.7
30/06/2016,17:08:28,51.412742,-0.191621,16.6
30/06/2016,17:08:29,51.412729,-0.191719,16.4
30/06/2016,17:08:30,51.412718,-0.191824,16.3
30/06/2016,17:08:31,51.412709,-0.191916,16.2
30/06/2016,17:08:32,51.412697,-0.192012,16.1
30/06/2016,17:08:33,51.412688,-0.192105,16
30/06/2016,17:08:34,51.412681,-0.192182,16
30/06/2016,17:08:35,51.412667,-0.192247,16
30/06/2016,17:08:36,51.412667,-0.192292,16
30/06/2016,17:08:38,51.412669,-0.192339,16
30/06/2016,17:08:46,51.41264,-0.192353,16
30/06/2016,17:08:52,51.412643,-0.192432,16
30/06/2016,17:08:53,51.412659,-0.192486,16
30/06/2016,17:08:54,51.412689,-0.192541,16
30/06/2016,17:08:55,51.412727,-0.192593,16
30/06/2016,17:08:56,51.412776,-0.192636,16
30/06/2016,17:08:57,51.412835,-0.192657,16
30/06/2016,17:08:58,51.412903,-0.192675,16
30/06/2016,17:08:59,51.412982,-0.192675,16
30/06/2016,17:09:00,51.413057,-0.19268,16
30/06/2016,17:09:01,51.413127,-0.192682,16
30/06/2016,17:09:02,51.4132,-0.192678,16
30/06/2016,17:09:03,51.413274,-0.192683,16
30/06/2016,17:09:04,51.413351,-0.192685,16
30/06/2016,17:09:05,51.413423,-0.192699,16
30/06/2016,17:09:06,51.413499,-0.192707,16
30/06/2016,17:09:07,51.413574,-0.19271,16
30/06/2016,17:09:08,51.41365,-0.192719,16
30/06/2016,17:09:09,51.413731,-0.192723,16
30/06/2016,17:09:10,51.41381,-0.192726,15.9
30/06/2016,17:09:11,51.413891,-0.192729,15.8
30/06/2016,17:09:12,51.413973,-0.192736,15.7
30/06/2016,17:09:13,51.414054,-0.192744,15.6
30/06/2016,17:09:14,51.414134,-0.192756,15.5
30/06/2016,17:09:15,51.414216,-0.192753,15.4
30/06/2016,17:09:16,51.414294,-0.192753,15.3
30/06/2016,17:09:17,51.41438,-0.192758,15.2
30/06/2016,17:09:18,51.414459,-0.192761,15.1
30/06/2016,17:09:19,51.414529,-0.192773,15.1
30/06/2016,17:09:20,51.414601,-0.19278,15.1
30/06/2016,17:09:21,51.414673,-0.192786,15.3
30/06/2016,17:09:22,51.414741,-0.192791,15.5
30/06/2016,17:09:23,51.414821,-0.192788,15.8
30/06/2016,17:09:24,51.414885,-0.192787,16
30/06/2016,17:09:25,51.414956,-0.192779,16.3
30/06/2016,17:09:26,51.415026,-0.192748,16.5
30/06/2016,17:09:27,51.415085,-0.192724,16.7
30/06/2016,17:09:28,51.415149,-0.192696,16.9
30/06/2016,17:09:29,51.415201,-0.192671,17
30/06/2016,17:09:30,51.415242,-0.192654,17.1
30/06/2016,17:09:31,51.415281,-0.19264,17.2
30/06/2016,17:09:32,51.415323,-0.192619,17.3
30/06/2016,17:09:33,51.415351,-0.192601,17.4
30/06/2016,17:09:35,51.415401,-0.192578,17.5
30/06/2016,17:09:37,51.415459,-0.192559,17.5
30/06/2016,17:09:39,51.415484,-0.192546,17.5
30/06/2016,17:09:41,51.415509,-0.192534,17.5
30/06/2016,17:09:54,51.415534,-0.192521,17.5
30/06/2016,17:10:29,51.415559,-0.192509,17.4
30/06/2016,17:10:30,51.415584,-0.192496,17.4
30/06/2016,17:10:31,51.415599,-0.192535,17.4
30/06/2016,17:10:32,51.415606,-0.192606,17.5
30/06/2016,17:10:33,51.415614,-0.192706,17.6
30/06/2016,17:10:34,51.415616,-0.192797,17.7
30/06/2016,17:10:35,51.415618,-0.192887,17.7
30/06/2016,17:10:36,51.415617,-0.192986,17.7
30/06/2016,17:10:37,51.415606,-0.193098,17.6
30/06/2016,17:10:38,51.415585,-0.193214,17.4
30/06/2016,17:10:39,51.41558,-0.193337,17.3
30/06/2016,17:10:40,51.415575,-0.193444,17.2
30/06/2016,17:10:41,51.415562,-0.19357,17
30/06/2016,17:10:42,51.415558,-0.193692,16.9
30/06/2016,17:10:43,51.415553,-0.193823,16.8
30/06/2016,17:10:44,51.415547,-0.193949,16.6
30/06/2016,17:10:45,51.41554,-0.194071,16.5
30/06/2016,17:10:46,51.415534,-0.194196,16.4
30/06/2016,17:10:47,51.415527,-0.194316,16.3
30/06/2016,17:10:48,51.415495,-0.194451,16.1
30/06/2016,17:10:49,51.415476,-0.194565,16
30/06/2016,17:10:50,51.415462,-0.194673,16.2
30/06/2016,17:10:51,51.41545,-0.1948,16.5
30/06/2016,17:10:52,51.415437,-0.194923,16.8
30/06/2016,17:10:53,51.415416,-0.195041,17.1
30/06/2016,17:10:54,51.415398,-0.195159,17.4
30/06/2016,17:10:55,51.415377,-0.195277,17.6
30/06/2016,17:10:56,51.415369,-0.195404,17.9
30/06/2016,17:10:57,51.415372,-0.195519,18.1
30/06/2016,17:10:58,51.415336,-0.195645,18.2
30/06/2016,17:10:59,51.415326,-0.195764,18.3
30/06/2016,17:11:00,51.415319,-0.195867,18.4
30/06/2016,17:11:01,51.415314,-0.195972,18.5
30/06/2016,17:11:02,51.415305,-0.196075,18.7
30/06/2016,17:11:03,51.415306,-0.196179,18.8
30/06/2016,17:11:04,51.4153,-0.196278,18.9
30/06/2016,17:11:05,51.415299,-0.19637,18.9
30/06/2016,17:11:06,51.415298,-0.196448,18.9
30/06/2016,17:11:07,51.415292,-0.196514,18.9
30/06/2016,17:11:08,51.415296,-0.196576,18.9
30/06/2016,17:11:11,51.415283,-0.19662,18.9
30/06/2016,17:11:14,51.415284,-0.196672,18.9
30/06/2016,17:11:16,51.415284,-0.19676,18.9
30/06/2016,17:11:17,51.415275,-0.196816,18.9
30/06/2016,17:11:18,51.415275,-0.196877,19
30/06/2016,17:11:19,51.415279,-0.196941,19
30/06/2016,17:11:20,51.41528,-0.19702,19
30/06/2016,17:11:21,51.415284,-0.197112,19
30/06/2016,17:11:22,51.415288,-0.1972,19
30/06/2016,17:11:23,51.415291,-0.197297,19
30/06/2016,17:11:24,51.415295,-0.197391,19
30/06/2016,17:11:25,51.415296,-0.197467,19
30/06/2016,17:11:26,51.415313,-0.197549,19
30/06/2016,17:11:27,51.415326,-0.197638,19
30/06/2016,17:11:28,51.41535,-0.197737,19
30/06/2016,17:11:29,51.415367,-0.197823,19
30/06/2016,17:11:30,51.415369,-0.197926,19
