Morning_Ride.tcx
Stats from Strava
Time moving,905
distance moved,5585.5
max speed,43200

Date,Time,Latitude,Longitude,Altitude
27/06/2016,07:10:01,51.455604,-0.219487,39.3
27/06/2016,07:10:02,51.455671,-0.219442,39.1
27/06/2016,07:10:03,51.455735,-0.219402,38.9
27/06/2016,07:10:04,51.455805,-0.219368,38.6
27/06/2016,07:10:05,51.455874,-0.219337,38.4
27/06/2016,07:10:06,51.455944,-0.219303,38.1
27/06/2016,07:10:07,51.45602,-0.219273,37.8
27/06/2016,07:10:08,51.456091,-0.219242,37.6
27/06/2016,07:10:09,51.456163,-0.219207,37.3
27/06/2016,07:10:10,51.456226,-0.219175,37.1
27/06/2016,07:10:11,51.45627,-0.219143,36.9
27/06/2016,07:10:12,51.45631,-0.219124,36.8
27/06/2016,07:10:13,51.456343,-0.219099,36.7
27/06/2016,07:10:14,51.456367,-0.219075,36.7
27/06/2016,07:10:15,51.456391,-0.219047,36.6
27/06/2016,07:10:16,51.456411,-0.218991,36.6
27/06/2016,07:10:17,51.456395,-0.218923,36.6
27/06/2016,07:10:18,51.456392,-0.218864,36.6
27/06/2016,07:10:19,51.45638,-0.218811,36.7
27/06/2016,07:10:20,51.456354,-0.218734,36.8
27/06/2016,07:10:21,51.456343,-0.218662,36.9
27/06/2016,07:10:22,51.456332,-0.218585,37
27/06/2016,07:10:23,51.456337,-0.218542,37
27/06/2016,07:10:24,51.456366,-0.218508,37
27/06/2016,07:10:26,51.456415,-0.218491,36.9
27/06/2016,07:10:27,51.456443,-0.218477,36.9
27/06/2016,07:10:28,51.456472,-0.218451,36.8
27/06/2016,07:10:29,51.456494,-0.218399,36.8
27/06/2016,07:10:31,51.456514,-0.218369,36.8
